가수명,노래제목,발매일,가사,좋아요수,순위
WSG워너비 조별경연 (대청봉),YOU AND I,2022-05-14,OhohOhOhohOhOhohOhYeahYou 내가 쓰러질 때절대 흔들림 없이 강한 눈빛으로몇 번이고 날 일으켜 줘And You 나 힘에 겨울 때슬픔의 벼랑 끝까지 또 어김없이찾아와 두 손 잡은 그대에게난 해준 게 없는데 초라한 나지만오늘 그댈 위해 이 노래 불러요Tonight 그대의 두 눈에 그 미소 뒤에날 위해 감춰왔던 아픔이 보여요You and I togetherit just feels alright이별이란 말은 never그 누가 뭐라 해도 난 그댈 지킬게You and I together 내 두 손을 놓지 마안녕이란 말은 never내게 이 세상은 오직 너와 나기에그 많은 사람처럼우리 사랑 역시 조금씩 변하겠죠하지만 제발 슬퍼 말아요오랜 친한 친구처럼나만을 믿을 수 있게 기댈 수 있게I promise you thatI’m be right here baby난 해준 게 없는데 초라한 나지만오늘 그댈 위해 이 노래 불러요Tonight 그대의 두 눈에 그 미소 뒤에날 위해 감춰왔던 아픔이 보여요You and I togetherit just feels alright feels alright이별이란 말은 never그 누가 뭐라 해도 난 그댈 지킬게You and I together내 두 손을 놓지 마 안녕이란 말은 never내게 이 세상은 오직 너와 나기에외로운 밤이 찾아올 땐나 살며시 눈을 감아요그대의 숨결이 날 안을 때무엇도 두렵지 않죠이 세상 그 어떤 누구도그대를 대신할 수 없죠You‘re the only one inI’ll be there for you babyYou and I togetherit just feels alright feels alright이별이란 말은 never그 누가 뭐라 해도 난 그댈 지킬게You and I together내 두 손을 놓지 마안녕이란 말은 never내게 이 세상은 오직 너와 나기에,11916,64
TOIL,네 옆에 그 사람은 내가 아닌 다른사람,2020-10-30,많은 시간이 지나도 난 너를 못 잊는 것은 그건 아마도 부정할 수 없는 사실인걸 어쩜 나를 떠난 그대는 마치 아무 일도 없던 사람처럼 웃을 수 있는지 두 번 다시 너를 찾지 않을 게 널 생각하는 마음도 네 사진도 잊지 못하는 나를 보네 웃고 있는 네 옆에 그 사람은 내가 아닌 다른 사람 일 거라는 생각이 난 더 아픈 거야 그댄 어떤가요 네모 속 그대 모습은 누구보다 행복한 사진들뿐인데 한 번쯤은 생각하는지 날 사랑했던 그대에게 나는 별거 아닌 일인지 두 번 다시 너를 찾지 않을 게 널 생각하는 마음도 네 사진도 잊지 못하는 나를 보네 웃고 있는 네 옆에 그 사람은 내가 아닌 다른 사람 일 거라는 생각이 난 더 아픈 거야,60275,65
하은 (포맨),입술 끝에 두고 온 말,2022-07-20,쉬운 말도 뻔한 말도 난 못했어입술 끝에 두고 온 말보고 싶다 보고 싶다 되뇌이면내 마음이 네게 닿을까매일 네 꿈을 꾸는 거다음 날 생각나는 거그래서 너를 찾는 거난 너로 맴돌아네가 나의 여자였으면 좋겠다정말 너무 행복할 텐데내가 너의 남자였다면달콤하게 항상 널 웃게 할 텐데어두운 밤 떨어진 별 그게 너야내게 스며들던 빛보고 싶다 보고 싶다 되뇌어도내 마음은 닿질 않잖아매일 네 꿈을 꾸는 거다음 날 생각나는 거그래서 너를 찾는 거난 너로 맴돌아네가 나의 여자였으면 좋겠다정말 너무 행복할 텐데내가 너의 남자였다면달콤하게 항상 널 웃게 할 텐데많은 사람 중 너만 보여그 누구보다 예쁜 너 알고 있니아는 사람 중 한 명으론만족 못 해 널 사랑해네가 나의 여자였으면 좋겠다정말 너무 행복할 텐데내가 너의 남자였다면달콤하게 항상 널 웃게 할 텐데오늘부터 우리 둘이서 행복하자잘할 게 날 믿어줄래너는 나의 여자가 되고달콤하게 항상 널 웃게 해줄게,2648,66
씨야,사랑의 인사,2011-01-21,비 내리는 거릴 좋아했었죠우산 없이 나와 함께 걸었죠다시 내리는 비에 그대 생각나눈물 날 것 같은데둘이 걷다보면 나를 위해서습관처럼 왼쪽 편에 세웠죠내 여자라서 내가 지켜야 한다고버릇처럼 말했죠좋은 사람 꼭 만날 거라 했는데그 약속 지키지 못할 것 같아내겐 그대가 하나뿐이라다른 사랑 못할 것 같아요이제는 나를 찾아오지 말라고가슴에 멍드는 말을 하고서지나가는 발소리 그대이기를원하고 또 원하죠가끔 그대 어깨 기대 잠들면아무 말도 없이 안아주었죠고마웠다고 이젠 말할 수 있는데그댄 어디 있나요좋은 사람 꼭 만날 거라 했는데그 약속 지키지 못할 것 같아내겐 그대가 하나뿐이라다른 사랑 못할 것 같아요이제는 나를 찾아오지 말라고가슴에 멍드는 말을 하고서지나가는 발소리 그대이기를원하고 또 원하죠보고파 소리 쳐봐도 그리워 불러도닿을 수가 없는 그댄가 봐이젠 나를 잊었나봐그대가 못난 바보라고 할까봐내 사랑 너무나 아낀 것 같아괜한 자존심 하나 때문에사랑한단 말도 못했어요못 잊어 그립다는 말도 못하고그대가 나를 또 찾지 않을까지나가는 발소리 그대이기를원하고 또 원하죠,54957,67
에일리(Ailee),첫눈처럼 너에게 가겠다,2017-01-07,널 품기 전 알지 못했다내 머문 세상 이토록 찬란한 것을작은 숨결로 닿은 사람겁 없이 나를 불러준 사랑몹시도 좋았다너를 지켜보고 설레고우습게 질투도 했던평범한 모든 순간들이캄캄한 영원그 오랜 기다림 속으로햇살처럼 니가 내렸다널 놓기 전 알지 못했다내 머문 세상 이토록 쓸쓸한 것을고운 꽃이 피고 진 이 곳다시는 없을 너라는 계절욕심이 생겼다너와 함께 살고 늙어가주름진 손을 맞잡고내 삶은 따뜻했었다고단 한번 축복그 짧은 마주침이 지나빗물처럼 너는 울었다한번쯤은 행복하고 싶었던 바람너까지 울게 만들었을까모두 잊고 살아가라내가 널 찾을 테니니 숨결 다시 나를 부를 때잊지 않겠다너를 지켜보고 설레고우습게 질투도 했던니가 준 모든 순간들을언젠가 만날우리 가장 행복할 그날첫눈처럼 내가 가겠다너에게 내가 가겠다,345175,68
선우정아,상상 (Beyond My Dreams),2022-06-30,오늘도 고독한 상상이구름을 타고 온다초조한 햇살이 어느 사이어깨를 두드린다또 하루 모험이 시작됐다크게 숨 쉬어보자내 마음 신호가 꺼지지 않게조심히 하나 둘 셋이 작은 불빛이너에게 와 닿길 바래이 작은 풀잎이너와 눈 마주치길 바래물빛의 하늘내 마음 수평선파도의 손등고래의 날개처럼 하얗게신기한 그림처럼Beyond My Dreams매일 조금씩 닮아간다나만의 상상속엔느린 내 걸음도 멈추지 않아이제 다시 시작한다이 작은 햇살이너를 감싸주길 바래이 작은 웃음이내 눈물 닦아 주길 바래노을 바람물결 인사눈빛 바다그대의 상상처럼 푸르게신비한 풍경처럼Beyond My Dreams,9039,69
비비 (BIBI),우리가 헤어져야 했던 이유,2021-12-13,Maybe If IWoke up in the morningHearing your voiceMaybe If I was with you어쩌면 우리 어려웠던 날들함께 보냈었다면혹시 우린 어땠을까The distance between you and meIt never seems to disappear얼어붙은 나의 말들과 너만약에 우리 우연히다시 또 만난다면만약에 내가 널 위해조금 달라진다면우리가 헤어져야만 했던 이유도I would try try try안아줄 수 있을까조금은 다른기억의 조각들하지만 꼭 닮은그리움의 마음들은Only if youIf you comeThe distance between you and meIt never seems to disappear멈춰버린 우리 추억과 너만약에 우리 우연히다시 또 만난다면만약에 내가 널 위해조금 달라진다면우리가 헤어져야만 했던 이유도I would try try try안아줄 수 있을까눈을 뜨면 혹시 니가 서 있을까어느 날 상상도 했어한 번도 내게 해주지 않았던 말그저 너니까 좋은 거라고 ohTell me wheneverI’ll be wherever you areOnly if you come,61321,70
이홍기 (FT아일랜드),사랑했었다 (Still love you),2018-04-08,잊지 마 잊지 마우리 헤어질 때 힘들던 그날의 인사를울지 마 울지 마부디 행복해 줘 나의 사랑 안녕사랑해 사랑해 내가 더 사랑해이제 두 번 다시너에게 해줄 수 없는 말너만 너만 너만사랑했던 나의 전부였었던 널 아프게 해서미안해 미안해 다시 돌아갈 수 없지만난 너만 난 너만 난 너만 많이 사랑했었다 하지 마 하지 마 추억도 하지 마아픈 내 가슴아 미워해 미워해 이젠 널 미워해너를 잊으려면이럴 수밖에 없으니까너만 너만 너만사랑했던 나의 전부였었던 널 아프게 해서미안해 미안해 다시 돌아갈 수 없지만 난 너만 난 너만 난 너만 너는 내 가슴에 문신처럼 새겨져지우려 해봐도지울 수 없는 내 사랑아너만 너만 너만기다린다 너무 아픈 사랑아많이 보고 싶다 미안해 미안해 난 아직 너를 사랑해난 너만 난 너만 난 너만 기다린다,92598,71
폴킴,있잖아,2017-07-21,있잖아 좀 늦은 거 아는데해야 하는 말이 꼭 생겼어아직 거기 서있다면잠깐만 내 얘길 들어줄래두드리고 계속 두드렸던너를 왜 몰랐을까닫힌 내 마음 앞에 앉아날 기다린 것도 말야지금 나 하나도 괜찮지가 않아지금 널 이대로 그냥 잃어버릴까봐널 보던 내 눈도널 떠올리면 웃고 있던 내 입술도사랑이더라알잖아 보기엔 참 쉬운데내가 하면 얘기가 다른 거겨우 내 맘을 알았고내겐 아직 많이 어려운데근데 말야 나는 하고 싶어너랑 그 연애란 거사실 난 엄청 신경 쓰여너에 대한 모든 게 다지금 나 하나도 괜찮지가 않아지금 널 이대로 그냥 잃어버릴까봐널 보던 내 눈도널 떠올리면 웃고 있던 내 입술도사랑이더라딴 생각은 안 할 거야이 감정에만 이젠 솔직할게날 헷갈리게 만들던그 이유를 좀 알 것 같아궁금해 넌 어때 어서 대답해봐어떻게 생각해 지금 고백하는 거야널 사랑한다고가슴 벅차게 사랑하고 있다고나 요즘에 너 땜에 괜찮지가 않아지금 널 이대로 그냥 잃어버릴까봐널 보던 내 눈도널 떠올리며 웃고 있던 내 입술도사랑이더라,123676,72
V,Christmas Tree,2021-12-24,In this momentI see youIt always comes aroundAs I believedWhen the rain stopsYou shine on meYour light’s the only thingthat keeps the cold outMoon in the summer nightWhispering of the starsThey’re singing likeChristmas trees for usSo I’ll tell youA Million tiny things thatYou have never knownIt all gets tangled up insideAnd I’ll tell youA Million little reasonsI’m falling for your eyesI just want to be where you areIt’s such a strange thing to doSometimes I don’t understand youBut It always brings me backTo where you are혹시 아니너에겐 나만 아는 모습이 있어한여름밤 오는 첫눈같이믿기지 않는 기적 같은 놀라운 순간 넌언젠가 또불어온 바람에마음이 날아다녀도기다릴게So I’ll tell youA Million tiny things thatYou have never knownIt all gets tangled up insideAnd I’ll tell youA Million little reasonsI’m falling for your eyesI just want to be where you areTell youA Million tiny things thatYou have never knownIt all gets tangled up insideTell youA Million little reasonsI’m falling for your eyesI just want to be where you are,96267,73
아이유,겨울잠,2021-12-29,때 이른 봄 몇 송이 꺾어다너의 방 문 앞에 두었어긴 잠 실컷 자고 나오면그때쯤엔 예쁘게 피어 있겠다별 띄운 여름 한 컵 따라다너의 머리맡에 두었어금세 다 녹아버릴 텐데너는 아직 혼자 쉬고 싶은가 봐너 없이 보는 첫 봄이 여름이괜히 왜 이렇게 예쁘니다 가기 전에 널 보여줘야 하는데음 꼭 봐야 하는데내게 기대어 조각잠을 자던그 모습 그대로 잠들었구나무슨 꿈을 꾸니깨어나면 이야기해 줄 거지언제나의 아침처럼 음빼곡한 가을 한 장 접어다너의 우체통에 넣었어가장 좋았던 문장 아래 밑줄 그어나 만나면 읽어줄래새하얀 겨울 한 숨 속에다나의 혼잣말을 담았어줄곧 잘 참아내다가도가끔은 철없이 보고 싶어새삼 차가운 연말의 공기가뼈 틈 사이사이 시려와움츠려 있을 너의 그 마른 어깨를 꼭 안아줘야 하는데내게 기대어 조각잠을 자던그 모습 그대로 잠들었구나무슨 꿈을 꾸니깨어나면 이야기해 줄 거지언제나의 아침처럼 음,107116,74
김재환,달팽이,2022-06-05,난 세상에 제일로빠른 달팽이가 되어서너에게로 가고 있어등 뒤에 널 위한 집을 이고서한 걸음걸음 언젠간너를 만나러 갈 테니까기다려 줘 느림보일지라도비가 오는 날이면 안녕 안녕너를 볼 수 있을까혹시 하면서 길을 나서달빛이 비춰 주는밤공기 그 끝자락에그립고 그리운 네가 있을까너무 늦어 버린 건 아닐까불안하지만매일매일 진심이 닿을 때까지난 세상에 제일로빠른 달팽이가 되어서너에게로 가고 있어등 뒤에 널 위한 집을 이고서한 걸음걸음 언젠간너를 만나러 달려갈 거야기다려 줘 느림보일지라도느림보 달팽이 일지라도새벽이슬 맞으며 안녕 안녕너를 생각하면서웃음 지으며 또 길을 나서빠르게 지나치는 사람들그 속에서 언제나나는 나의 길을 걸어가려 해거친 바다를 지나푸르른 숲을 지나면우리 둘만의 세상이 펼쳐지길난 세상에 제일로빠른 달팽이가 되어서너에게로 가고 있어등 뒤에 널 위한 집을 이고서한 걸음걸음 언젠간너를 만나러 달려갈 거야기다려 줘 느림보일지라도꽃잎처럼 너에게로 갈게,16706,75
김나영,너의 번호를 누르고,2022-04-12,우연히 너를 만나서너의 옆자리에 앉아그렇게 우린 친해졌어짧은 시간에 그렇게가까워질 수 있다는 게그게 참 신기했어소소한 일상부터어린 시절 얘기까지도그리 똑같진 않아도말이 참 잘 통해서더 짧았던 거야너의 번호를 누르고설레임을 가득 채우다너의 번호를 지우며좋았던 시간을 덜어내그때 난 왜 몰랐을까이뤄질 수 없는짧은 시간 속의우린 여기까지인가 봐어쩌다 먼 훗날에그때 우리 약속 기억날까아쉬움만 가득했던그때 난 왜 그랬을까너의 번호를 누르고설레임을 가득 채우다너의 번호를 지우며좋았던 시간을 덜어내그때 난 왜 몰랐을까이뤄질 수 없는짧은 시간 속의우린 여기까지인가 봐아무 일 없이 살다 보면모두 잊혀질 거라또 맘을 속이고 달래도자꾸만 그때 네가 생각나또 너를 부르게 돼너의 번호를 누르고설레임을 가득 채우다너의 번호를 지우며좋았던 시간을 덜어내그때 난 왜 몰랐을까이뤄질 수 없는짧은 시간 속의스쳐 가버린그때 그 시절 속의우린 여기까지인가 봐,17600,76
