가수명,노래제목,발매일,가사,좋아요수,순위
환희,가슴 아파도,2005-05-25,오늘 하루도 열두번도 더 내 마음이 다녀오네요 그대가 내게 위험하대도 이젠 멈출 수가 없어요 종일 그려도 내일에 쓸 그리움 어제처럼 다시 남아서 가슴 아파도 나 이렇게 웃어요 내 눈이 행복한 건 처음이니까 삼킨 눈물에 맘이 짓물러가도 그대라면 난 괜찮아요 외로울수록 눈물날수록 알 수 없는 힘이 생겨요 슬픔에 지치면 미움에 다치면 그댈 잃을지도 몰라요 알고 있나요 내 기다림이 훨씬 삶보다 더 길다는 것을 가슴 아파도 나 이렇게 웃어요 내 눈이 행복한 건 처음이니까 삼킨 눈물에 맘이 짓물러가도 그대라면 난 괜찮아요 두번 다신 그댈 볼 수 없다면 아무것도 못보게 될텐데 눈을 뜨고도 감은 것처럼 어둠 속을 걷게 될 텐데 안고 싶어요 사랑하고 싶어요 내 품이 닳아 없어지는 날까지 남은 소원을 다 버려도 좋으니 내겐 단 한사람만 오직 이 한소원만 그대라면 난 감사해요 ,23942,1079
god,보통날,2004-12-08,아침이면 일어나 창을 열고 상쾌한 공기에 나갈 준비를 하고 한 손엔 뜨거운 커피 한 잔을 든 채 만원버스에 내 몸을 싣고 귀에 꽂은 익숙한 라디오에선 사람들의 세상 사는 즐거운 사연 들으면서 하루가 또 시작되죠 화사하게 빛나는 햇살이 반겨주네요 Oh 어떡하죠 나 그대를 잊고 살아요 Oh 미안해요 나 벌써 괜찮은가봐요 잊지 못할 사랑이라 생각했었는데 잊혀져가네요 어느새 어떻게 간지 모르는 하루 해가 저물때쯤 울리는 친구들의 전화 나오라고 하루 산 얘기 회사 얘기 새로 만난 여자들 데이트 얘기 웃긴 얘기 지나치는 여자들 바라보기 TV 에 나오는 스포츠 경기에 목숨을 걸고 덤벼들면서 밥값 내기 시간이 가는 줄도 모른 체 떠들다 지쳐서 돌아오니 이런 어느새 새 벽2시 자 자 야겠지 친구들이 오늘했던 얘기 떠올리면 자꾸 웃음이 나와 웃으면서 누워 있으면 잠이 와 Oh 어떡하죠 나 그대를 잊고 살아요 Oh 미안해요 나 벌써 괜찮은가봐요 잊지 못할 사랑이라 생각했었는데 잊혀져가네요 어느새 우리 노랠 들어도 눈물이 나질 않고 네 소식을 들어도 미소가 흘러나오죠 괜찮은 거죠 날 버린 그대 잊어도 되죠 근데 왜 자꾸 이러면 안되는 것만 같은지 미안해 너무나 이렇게 쉽게 잊어서 미안해 내가 했던 말들 못지켜서 하지만 너무 힘들어서 널 더 이상 간직하고 살 수가 없었어 용서해줘 영원히 사랑할 거라고 약속했던 말 돌아선 네 등 뒤에다 맹세했던 말 마지막 날 혼자 울면서 다시는 내가 살아갈 그 날이 끝까지 마음 속에 널 간직할 결심을 한지 얼마 되지도 않았는데 너를 모두 지워버린 내가 너무 미울 거야 그래 정말 내가 약속을 모두 어긴 거야 그러니 용설 빌어 나도 이런 내가 싫어 널 잊어버린 기억마저 잊었어 아무렇지 않은 듯이 마치 사랑한 적이 없는 듯이 보통날이네요 어느새  ,37132,1080
정동원,하염없이,2022-04-03,오늘만은 아니길 바랬죠 우리의 마지막 날이 저물어 가던 그 시간 속에 멈춘 우리를 그대로 지워가네요 그 쉬운 인사 한번 하는 게 그렇게 힘들었는지 이 모든 얘기들을 가슴 속에 깊이 묻어두고 아무 말 없이 떨리는 눈엔 눈물이 흘러 차갑게 돌아서는 뒷모습만 하염없이 바라만 보는 나 혹시 그대 돌아와 줄 것 같아 내 하루를 눈물로 보내요 그 쉬운 인사 한번 하는 게 그렇게 힘들었는지 이 모든 얘기들을 가슴 속에 깊이 묻어두고 눈을 감으면 다시금 그대 잡힐 듯하죠 바보같이 길었던 우리 사랑을 이렇게 또 한 번 불러보면 나를 보던 그대 행복했던 그 미소가 이토록 나를 괴롭히는데 혹시 그대 돌아와 줄 것 같아 그대 하나만을 기다려요 차갑게 돌아서는 뒷모습만 하염없이 바라만 보아도 혹시 그대 돌아와 안아줄 것 같아 매일매일 그대만 그리는 나죠 ,3335,1081
민니 ((여자)아이들),너의 하루를 묻고 싶어,2022-06-21,Same night 알 수 없는 마음과 Day light 잊었던 기억들 네게 이렇게 손을 흔들 때 처음 느껴보는 이런 떨림들 Still I’m here Saying hello 너의 하루를 묻고 싶어 Twilight 널 담은 하늘과 Stars shine 어두운 밤에도 너는 언제나 빛나고 있어 그 언젠가 지나쳤던 시간 속에 니가 있었을까 너의 웃음 너의 슬픔 나를 움직여 때론 그렇게 지치고 가끔 저 멀리 어딘가 숨어 버리려 해도 괜찮아 그대로 넌 충분해 And Still I’m here Saying hello 너의 하루를 묻고 싶어 안녕 서툰 인사로 다 말해 줄 수 없겠지만 이런 내 맘을 전해주고 싶어 그저 괜찮다고 너의 모든 순간 Still I’m here Saying hello 너의 세상을 알고 싶어 ,3264,1082
규현 (KYUHYUN),늦은 후회,2022-03-26,얼마나 한참을 서있었는지 멀리 너의 모습 보면서 그 모습 사라질 때까지 나의 발걸음은 움직일 수조차 없었지 내가 어떤 사랑받았었는지 내가 어떤 아픔 줬는지 이제야 널 보낸 후에야 돌아선 후에야 다시 후회하고 있잖아 떠나간 다른 사랑 때문에 비틀거리던 나를 힘들게 지켜주던 널 바라보지 않았지 그렇게 사랑이 온 지 몰랐어 기대어 울기만 했잖아 그런 내 눈물이 너의 가슴으로 흘러 아파하는 널 나는 밀어냈었지 사랑은 떠난 후에야 아는지 곁에 두고서 헤맨 건지 이제야 알겠어 너에게 기대어 울던 그 순간들이 가장 행복했었던 나를 떠나간 다른 사랑 때문에 비틀거리던 나를 힘들게 지켜주던 널 바라보지 않았지 그렇게 사랑이 온 지 몰랐어 기대어 울기만 했잖아 그런 내 눈물이 너의 가슴으로 흘러 아파하는 널 나는 밀어냈었지 사랑은 떠난 후에야 아는지 곁에 두고서 헤맨 건지 이제야 알겠어 너에게 기대어 울던 그 순간들이 가장 행복했었던 나를 ,3603,1083
뎁트,"Umbrella (Feat. Ashley Alisha, Julian Rose)",2022-06-26,"Under the umbrella we would share 그대와 함께 우산을 쓰고 있으면 Didn't have to go nowhere 우린 아무데도 갈 필요가 없었어요 Right where I needed to be 내게 필요한 건 그대 곁이니까 It looked so beautiful to me 그곳이 어디라도 내게는 아름다웠죠 In the same old empty road 늘 똑같은 오래된 텅 빈 거리에서 Where we'd dance all slow 우리는 천천히 춤을 출 거예요 You'd pull me in real close 숨이 닿을 만큼 가까이 안고서 And never let me go 그대는 날 놓아주지 않겠죠 Every time I look up in the sky 매일 하늘을 바라볼 때 I see your face 그대 얼굴이 그려져요 All I do's wait, mm 그저 기다릴 수밖에 없어요 Part of me is hoping it would cry 한편으로는 속 시원히 울고 싶기도 해요 Cover me in rain 쏟아지는 빗속에 숨어서 Don't care how long it takes, oh 시간이 얼마나 흐르든 상관 없어요 Where are you now 그대는 지금 어디에 있나요 The rain’s coming down 비는 내리고 있는데 Remember the nights 그 밤들을 기억해요 We slept to the sound 우리가 빗소리를 들으며 잠들던 시간들 Memories and photographs are 기억도 사진도 소용이 없네요 Nothing when I want you 내가 그대를 간절히 원하는 순간에는 Under the umbrella we would share 그대와 함께 우산을 쓰고 있으면 Didn't have to go nowhere 우린 아무데도 갈 필요가 없었어요 Right where I needed to be 내게 필요한 건 그대 곁이니까 It looked so beautiful to me 그곳이 어디라도 내게는 아름다웠죠 In the same old empty road 늘 똑같은 오래된 텅 빈 거리에서 Where we'd dance all slow 우리는 천천히 춤을 출 거예요 You'd pull me in real close 숨이 닿을 만큼 가까이 안고서 And never let me go 그대는 날 놓아주지 않겠죠 Feels so strange to walk myself 기분이 참 묘해요 Down the street we knew so well 우리에게 익숙한 그 거리를 혼자 걷고 있어요 I would give you shelter 나 그대에게 쉴 곳이 되어줄게요 Rain up on my shoulder 내 어깨가 비에 젖어 축축해져도 I don’t mind as long as you’re warm 그대만 따뜻하다면 상관 없어요 Wish that I can feel you close 내가 그대를 가까이 느낄 수 있기를 It seizes on my mind 온 마음을 다해 바라고 있어요 Leaning back against me again tonight 오늘 밤 다시 한 번 내게 기대어요 I need you right by my side 내 곁에 그대가 필요해요 Take, take me back to us 다시 우리의 시간으로 데려가줘요 If there's a way 망가진 이 마음을 To mend my broken heart 고칠 수만 있다면 I’d do anything 무엇이든 할 거예요 To do it all over 그렇게 해서 Back to the moment 우리가 함께 한 순간으로 돌아갈 수만 있다면 Under the soft gray sky 부드럽던 그 회색빛 하늘 아래로 Under the umbrella we would share 그대와 함께 우산을 쓰고 있으면 Didn't have to go nowhere 우린 아무데도 갈 필요가 없었어요 Right where I needed to be 내게 필요한 건 그대 곁이니까 It looked so beautiful to me 그곳이 어디라도 내게는 아름다웠죠 In the same old empty road 늘 똑같은 오래된 텅 빈 거리에서 Where we'd dance all slow 우리는 천천히 춤을 출 거예요 You'd pull me in real close 숨이 닿을 만큼 가까이 안고서 And never let me go 그대는 날 놓아주지 않겠죠",2113,1084
피아노맨,혜화동 거리에서,2017-11-19,참 눈이 부셨어 혜화동 거리에서 너를 처음 본 날 서투른 내 고백에 대답을 환한 웃음으로 들려준 너 행복했었던 계절은 항상 너무 빨랐고 어느새 내곁에 넌 없고 눈물만 흘렀어 너를 보내주는 연습만 혼자서 하곤 했지만 눈감아도 니가 계속 선명해 오늘 니가없는 여기 이거리에 나만 혼자 아직 너와 걸어가고 있어 널 기다리곤 했던 가로등 불빛 속 니 향기가 또 나를 비춰줘 오늘 너를 보낸 여기 이 거리엔 행복했던 우리 기억 모두 남아 한발짝도 전혀 내딛질 못한채 난 그때 그 시간을 살고 있잖아 사람들은 널 이제는 그만 놓아주라고 또 다른 사랑을 만나면 잊게될꺼라고 너를 잊어가면 우리가 사랑한 기억 마저도 없었던게 될까 그게 두려워 오늘 니가없는 여기 이거리에 나만 혼자 아직 너와 걸어가고 있어 널 기다리곤 했던 가로등 불빛 속 니 향기가 또 나를 비춰줘 오늘 너를 보낸 여기 이 거리엔 행복했던 우리 기억 모두 남아 한발짝도 전혀 내딛질 못한채 난 그때 그시간을 살고 있잖아 오늘따라 유난히 코끝을 스치는 바람에 니 향기를 자꾸 찾게 되곤해 혼자 수도 없이 후회했어 그렇게 널 보내질 않았다면 오늘 니가없는 여기 이거리에 나만 혼자 아직 너와 걸어가고 있어 널 기다리곤 했던 가로등 불빛 속 니 향기가 또 나를 비춰줘 오늘 너를 보낸 여기 이 거리엔 행복했던 우리 기억 모두 남아 한발짝도 전혀 내딛질 못한채 난 그때 그시간을 살고 있잖아 ,38583,1085
바이브,미친거니,2010-05-13,지켜줄 것처럼 영원할 것처럼 나만 사랑한다고 큰소리 뻥뻥치더니 헤어지잔 그 말이 그렇게 쉬웠니 왜 한입으로 두말한거니 미친거니 사랑할 땐 언제고 미친거니 이제와서 딴소리야 미친거니 안길 땐 언제고 왜 이제와서 모르는척 하고 나 버리는 거니 순진한 것처럼 멍청한 것처럼 나밖에 모른다고 큰소리 뻥뻥치더니 다른남자 만나는게 그렇게 쉬웠니 그렇게 내가 쉬워보였니 미친거니 사랑할 땐 언제고 미친거니 이제와서 딴소리야 미친거니 안길 땐 언제고 왜 왜 이제와서 모르는척 하고 나 버리는 거니 이제 너 같은 사람 아니 너 같은 여자 다시 태어나도 만나지않을래 그렇게 매일 다짐해도 돌아서면 니가 생각나 나 미쳤나봐 그런 너를 기다려 나 미쳤나봐 아직 너만 기다려 나 미쳤나봐 다른 사랑하는 너를 왜 왜 아직까지 잊지못하고 기다리는거니  ,42617,1086
SG 워너비,가슴 뛰도록,2015-08-19,사랑해 사랑해 사랑해  매일 아침 눈을 뜰 때마다 나를 설레게 하는 사람 나의 심장이 살아 숨쉰다는 걸 가르쳐 주는 사람 벅찬 가슴으로 힘껏 달려가 보고 싶었다고 말할 수 있는 네가 있다는 것 하나만으로 내 하루는 눈부셔 너를 사랑해 가슴이 뛰도록 매일 감사해 눈물이 나도록  내가 태어난 이유 내가 살아갈 이유 너였던 거야 너를 위해 난 존재해 옆에 있단 이유만으로도 어깰 펴지게 하는 사람 빈틈 많은 내 삶을 미소로 가득 채워준 단 한 사람  기쁜 날엔 함께 웃을 수 있고 힘든 날엔 서로 기댈 수 있는 네가 있다는 것 하나만으로 이 세상은 살만해 너를 사랑해 가슴이 뛰도록 매일 감사해 눈물이 나도록 내가 태어난 이유 내가 살아갈 이유 너였던 거야 너를 위해 난 존재해 널 향한 나의 고마움 살아가며 전부 갚아갈게  나의 곁에 있던 모든 날 단 한 점도 후회 없게 사랑해 사랑해 소중한 내 사람  삶의 끝까지 함께할 한 사람 네가 곁에 있는 게 네가 내 사람인 게 너무 감사해 그게 너라서 하루만큼 매일 더 네 맘보다 내가 더 많이 사랑해 가슴 뛰도록 사랑해 ,52868,1087
양다일,넌 그래도 돼 (유일무이 로맨스 X 양다일),2022-02-15,길어지는 새벽에 뒤늦게 잠이 드는 그런 날엔 아무 생각 하지 말고 전화 해 밤새 네 얘기 들어 줄 수도 있어 난 스쳐 지나가는 시간들에 너무 복잡했던 실수 속에 그대로 메여 있을 필요는 없어 잠시라도 내려놓고 쉬어도 돼 걱정하지마 억지로 끌려 다닐 필요 없어 넌 너이니까 조금 돌아가면 어때 아름다운 건 전부 다 너일 테니까 내가 늘 옆을 지킨다는 걸 기억해줘 너의 손끝에 닿지 못한 꿈 혼자 아쉬워 마음 쓸 이유도 없어 이젠 내가 널 채워 줄게 잠시라도 내려놓고 쉬어도 돼 걱정하지마 억지로 끌려 다닐 필요 없어 넌 너이니까 조금 돌아가면 어때 아름다운 건 전부 다 너일 테니까 내가 늘 옆을 지킨다는 걸 기억해줘 이렇게 하루 끝을 바라보며 꿈처럼 달려왔던 널 위한 내가 있어 그 안에 빛을 내는 너 uh 누구보다 너를 위해 살아도 돼 넌 그래도 돼 네가 못하는 건 내가 해줄게 언제까지나 나의 세상 속에 너를 끌어 안고서 어디든 데려가 줄게 너만 비추는 빛이 되어서 사랑할게 이젠 편안한 마음으로 잠을 청해 ,5142,1088
