가사,감정
벌써 넌 내가 편하니 웃으며 인사할 만큼 까맣게 나를 잊었니 네 곁에 있는 사람 소개할 만큼 견디긴 너무 힘든데 자꾸만 울고 싶은데 내 옆이 아닌 자리에 너를 보고 있는 게 왜 그게 행복한 걸까 친구라도 될 걸 그랬어 모두 다 잊고서 다른 사람 만나는 널 보아도 슬프지 않게 그저 바라보고 있었어 한참동안 네 옆에 그 사람까지도 잠시라도 더 보려고 다시 혹시라도 널 보게 되면 그땐 모르는 척 해볼게 웃어도 볼게 지금의 너처럼 눈 감지 말고 보낼 걸 가는 널 꼭 지켜볼 걸 차가운 너의 걸음에 마지막 내 눈물도 묻혀서 보내 버릴 걸 너무 모진 너의 모습이 미워져 버려서 다른 사람 만나는 널 보아도 슬프지 않게 그저 바라보고 있었어 한참동안 네 옆에 그 사람까지도 잠시라도 더 보려고 다시 혹시라도 널 보게 되면 그땐 모르는 척 해볼게 웃어도 볼게 지금의 너처럼 차라리 잘된 것 같아 다시 널 또 한번 미워할 수 있을 테니 혹시 아직 너도 나처럼 편해지지 못하고 아파만 하는 거니 애써 너도 참는 거니 혹시 네가 다시 돌아올까 봐 나의 곁은 아직 그대로 비워져 있어 너의 자리라서 ,sad
오늘 우린 모든걸 끝냈어 웃으면서 헤어졌어 만난동안 행복했었다고 악수도 나눴어 잘 가라는 너의 한마디가 내 귓가에 맴도는데 서러워서 너무 서러워서 눈물을 삼켰죠 노래만 불렀어 온종일 이불속에 얼굴을 묻고 목이 다 쉬도록 미친 듯 소리치며 노래 불렀어 맘에도 없는 사람과 하룻밤 풋사랑에 빠져도 봤고 널 잊고 싶어서 별짓 다해봤는데 너를 잊을 수 없어 그까짓 이별 한번 겪었다고 사람이 다 죽진 않아 못 견디게 괴롭고 아파도 언젠가 잊혀져 노래만 불렀어 온종일 이불속에 얼굴을 묻고 목이 다 쉬도록 미친 듯 소리치며 노래 불렀어 맘에도 없는 사람과 하룻밤 풋사랑에 빠져도 봤고 널 잊고 싶어서 별짓 다해봤는데 너를 잊을 수가 없어 할 말이 있었어 왜 나를 떠났는지 묻고 싶었어 자존심상하고 너무나 속상해서 묻지 못했지만 이 말은 하고 싶었어 너무나 사랑해서 미안하다고 너 밖에 모르고 너에게 미쳤던게 정말 미안해 미안해  ,sad
가끔 떠올리게 돼 유난히 어둡던 아무 말 없던 그 밤의 우리를 사라져 버린 침묵에 아니 사실 의도 했었던 마지막에 넌 알고 있었어 혼자서 미뤄온 날들 이제 다 의미 없겠지 아주 멀리 떠나 가고 싶어 아무 발걸음도 닿지 않게 아주 멀리 떠나 가고 있어 너를 만났던 그 때 그대로 언제부터였을까 하루 하루 지나 더 깊은 곳에 가두려 했었지 외로운 내 일상 속에 조금 잊혀지길 바랬어 긴 한숨도 끝이길 바랬어 혼자서 참았던 날들 멀리서 지켜온 기억 이젠 다 의미 없나 봐 아주 멀리 떠나 가고 싶어 아무 발걸음도 닿지 않게 아주 멀리 떠나 가고 있어 너를 만났던 그 때 그대로 조금씩 무너지고 무너져만 가 아물은 상처 위로 스며든 위로 모든 게 흩어져 떠나갈 오늘이 믿기지 않아 네가 없어진 하루 너는 어땠는지 묻고 싶어 이런 내가 못나 보인대도 너는 아무렇지 않은 걸까 멀어져 가 버린 기억일까 ,sad
아침이면 일어나 창을 열고 상쾌한 공기에 나갈 준비를 하고 한 손엔 뜨거운 커피 한 잔을 든 채 만원버스에 내 몸을 싣고 귀에 꽂은 익숙한 라디오에선 사람들의 세상 사는 즐거운 사연 들으면서 하루가 또 시작되죠 화사하게 빛나는 햇살이 반겨주네요 Oh 어떡하죠 나 그대를 잊고 살아요 Oh 미안해요 나 벌써 괜찮은가봐요 잊지 못할 사랑이라 생각했었는데 잊혀져가네요 어느새 어떻게 간지 모르는 하루 해가 저물때쯤 울리는 친구들의 전화 나오라고 하루 산 얘기 회사 얘기 새로 만난 여자들 데이트 얘기 웃긴 얘기 지나치는 여자들 바라보기 TV 에 나오는 스포츠 경기에 목숨을 걸고 덤벼들면서 밥값 내기 시간이 가는 줄도 모른 체 떠들다 지쳐서 돌아오니 이런 어느새 새 벽2시 자 자 야겠지 친구들이 오늘했던 얘기 떠올리면 자꾸 웃음이 나와 웃으면서 누워 있으면 잠이 와 Oh 어떡하죠 나 그대를 잊고 살아요 Oh 미안해요 나 벌써 괜찮은가봐요 잊지 못할 사랑이라 생각했었는데 잊혀져가네요 어느새 우리 노랠 들어도 눈물이 나질 않고 네 소식을 들어도 미소가 흘러나오죠 괜찮은 거죠 날 버린 그대 잊어도 되죠 근데 왜 자꾸 이러면 안되는 것만 같은지 미안해 너무나 이렇게 쉽게 잊어서 미안해 내가 했던 말들 못지켜서 하지만 너무 힘들어서 널 더 이상 간직하고 살 수가 없었어 용서해줘 영원히 사랑할 거라고 약속했던 말 돌아선 네 등 뒤에다 맹세했던 말 마지막 날 혼자 울면서 다시는 내가 살아갈 그 날이 끝까지 마음 속에 널 간직할 결심을 한지 얼마 되지도 않았는데 너를 모두 지워버린 내가 너무 미울 거야 그래 정말 내가 약속을 모두 어긴 거야 그러니 용설 빌어 나도 이런 내가 싫어 널 잊어버린 기억마저 잊었어 아무렇지 않은 듯이 마치 사랑한 적이 없는 듯이 보통날이네요 어느새  ,sad
너를 모질게도 버렸던 그 날도 애써 웃어주던 니 얼굴도 한순간도 너를 잊은적 없는 걸 넌 언제나 제 자리에 나를 안아주던 너의 그 손길도 지켜주겠다던 그 약속도 한순간도 너를 잊은적 없는 걸 넌 언제나 제자리에 많이 아팠니 많이 울었니 이런 내가 정말 미운거니 나를 사랑한 기억조차 지운거니 그런거니 잊으려 돌아서고 밀어내도 언제나 내 안에 넌 살았잖아 한 걸음도 못가 또 하루도 못가 그만큼 커져가는 너만 보여 나 사는 이윤 바로 너였나봐 너는 모르고 살아도 돼 다시 차오는 너의 그리움만 날 아프게 하는걸 행복한거니 다른사람과 이젠 나 없이도 살아가니 나를 사랑한 기억조차 지운거니 그런거니 잊으려 돌아서고 밀어내도 언제나 내 안에 넌 살았잖아 한걸음도 못가 또 하루도 못가 그만큼 커져가는 너만 보여 나 사는 이윤 바로 너였나봐 너는 모르고 살아도 돼 다시 차오는 너의 그리움만 날 아프게 하는걸 또 하루가 지나도 너만 기억하는 바보잖아 괜찮아 너를 가졌으니  이젠 보내줄게 가끔은 나란여자 기억할래 한 번쯤 내 생각에 웃어줄래 나 우습겠지만 참 바보같지만 그래도 사랑했던 여자라고 나 사는 이윤 바로 너였나봐 너는 모르고 살아도 돼 다시 차오는 너의 그리움만 날 아프게 하는걸 너를 눈물로 지워가 ,sad
 너를 만나고 세상이 모두 변했어 의미 없던 하루가 소중해졌으니 그냥 길을 걷다가도 괜히 웃음이 나와 나의 하루는 선물 같아 내게 다가왔던 그 순간부터 작은 기적을 안겨준 너에게 말할게 조금 서투른 고백일지라도 수많은 사람들 중에 내 곁을 지켜준 사람 넌 모든 순간을 꿈꾸게 하니까 언제나 너의 곁에서 세상 그 누구보다 소중한 사람이 되고 싶어 나의 세상은 너 하나로 가득해서 나의 계절은 항상 따뜻했어 더는 무엇도 바라지 않아 지금처럼만 우리 곁에 있으면 난 충분해 내게 다가왔던 그 순간부터 작은 기적을 안겨준 너에게 말할게 조금 서투른 고백일지라도 수많은 사람들 중에 내 곁을 지켜준 사람 넌 모든 순간을 꿈꾸게 하니까 언제나 너의 곁에서 세상 그 누구보다 소중한 사람이 되고 싶어 이토록 눈부시게 아름다운 날 약속할게 영원토록 너의 두 손 놓지 않을게 고마워 한없이 네게 감사해 두 번 다신 없을 나의 너에게 우리가 걷는 이 길이 때론 힘이 들어도 먼 훗날 말하고 싶어 이 길의 끝에 서서 너라서 정말 고마웠다고 정말 고마워  ,sad
 잊지 말아요 나를 두고가면 어떡하나요 그댄 그대라는 사람은 내겐 가장 소중한 사람 그대랍니다 태어나 처음으로 가슴떨리던 사람 수천번을 보아도 내게 하나뿐인 그런 사랑 슬픈 사랑이라고 말하지 말아요 다시 생각해보면 행복한 나인데 우리 사랑하는만큼 서로 아파하지만 그냥 그냥 그냥 이대로 사랑하자 바보랍니다 그저 한 사람만 바라만 보는 사랑 혹시 보고플 때면 그땐 그땐 그냥 내게 와요 슬픈 사랑이라고 말하지 말아요 다시 생각해보면 행복한 나인데 우리 사랑하는만큼 서로 아파하지만 그냥 그냥 그냥 이대로 사랑하자 그댈 볼 수 없단건 죽음보다 더 내게 가장 무서운 일인데 나의 곁에 있어요 떠나가지 말아요 나의 사랑입니다 평생을 바쳐도 아깝지 않을 사람 그대일테니까 우리 사랑하는 만큼 서로 아파하지만 그냥 그냥 그냥 이대로 사랑하자  ,sad
몰랐었어 나를 용서해 요즘 네가 술에 기대어 말 못하고 아파했던 이유가 나인줄은 몰랐어 한동안 넌 사랑을 하고 이별한걸 알았기에 너를 떠난 그 사람이 그리운 그 탓인줄 알았어 오늘 우연히 너를 찾아가 책상 위에 놓여진 사진을 보고 너를 방황케 했던 사람이 바로 나였다는게 난 혼란스러워 날 사랑한다고 지금까지 왜 말 못했어 나 얼마나 그 말을 기다려 왔는데 그래 늦지 않았어 미안하다 말은 하지마 이제 시작해 우리 사랑을 위해 우린 그랬지 기억이 나니 애인 사이로 항상 오핼 받았지 그때마다 넌 사랑 보다도 깊은 우정이라고 웃어 넘기곤 했지 날 사랑한다고 지금까지 왜 말 못했어 나 얼마나 그 말을 기다렸는데 그래 늦지 않았어 미안하다 말은 하지마 이제 시작해 우리 사랑을 위해 사랑한다고 지금까지 왜 말 못했어 나 얼마나 그 말을 기다려 왔는데 그래 늦지 않았어 미안하다 말은 하지마 이제 시작해 우리 사랑을 위해  ,sad
 사랑이었다 별거 없던 내 하루에 빛이 돼준 단한 사람 나보다 나를 더 아껴 주던 너를 그땐 왜 몰랐을까 행복이었다 다시는 없을 것 같던 잠시나마 행복했었다 다른 사람 곁에 있는 널 생각해 본 적 없지만 이젠 너를 보내줘야 할 것 같아 내가 아니라도 눈부시게 사랑받았을 너라서 그 소중한 시간을 나와 함께해 줘서 고마웠어 예쁘고 아름다웠던 너의 그날에 함께했던 그 모든 순간이 행복했어 내 전부였다 무엇도 바꿀 수 없던 우리라서 행복했었다 다른 누구라도 나보다 더 좋은 사람 만나서 이젠 나를 잊고 행복하게 살아 내가 아니라도 눈부시게 사랑받았을 너라서 그 소중한 시간을 나와 함께해 줘서 고마웠어 예쁘고 아름다웠던 너의 그날에 함께했던 그 모든 순간이 행복했어 어두웠던 내 하루에 빛이 되어주던 그날들을 어떻게 잊고 살아 과분했던 너라는 사람을 만나 누구보다 사랑했었다 내가 아니었다면 눈부시게 사랑받았을 너란 걸 이 세상에 누구보다 더 잘 알아서 미안했어 너와 함께한 날들이 더 말할 게 있을까 행복한 기억만 가져갈게  ,sad
매일 세상에게 묻곤 했어 너를 사랑해도 되는 건지 내게 그때마다 돌아 온건 이별이란 눈물 뿐 너만 행복하게 해준다면 내가 아니라도 괜찮다고 잠시 너를 떠나있을 때도 남겨진 건 슬픔 뿐 난 이제야 깨달았어 포기하려 했던 그 용기로 다시 온몸으로 부딪친다면 모든 걸 이룰 텐데 난 열 번이라도 천 번이라도세상 앞에 무릎 꿇겠어 내겐 너를 허락하게만 한다면 내 모든 걸 바치겠다고 내 맘 안다면 너도 같다면 잠시만 기다려줘 사랑은 운명보다 강하니까 그저 상처뿐인 내 인생에 너를 사랑해선 안되지만 네가 미치도록 보고 싶어 이런 나를 용서해 난 이제야 깨달았어 포기 하려 했던 그 용기로 다시 온몸으로 부딪친다면 모든 걸 이룰 텐데 난 열 번이라도 천 번이라도 세상 앞에 무릎 꿇겠어 내겐 너를 허락하게만 한다면 내 모든 걸 바치겠다고 내 맘 안다면 너도 같다면 잠시만 기다려줘 사랑은 운명보다 강하니까 난 열 번이라도 천 번이라도 다시 새로 태어나겠어 이 세상이 허락해주지 않아도 다른 세상 기다리면 돼 그때까지도 영원까지도 난 변치 않을꺼야 나에게 사랑은 너 하나니까 ,sad
 아마 너는 절대 모를 거야 요즘 내가 어떻게 견디는지 생각은 하니 매일 떠오르고 숨 막힐 듯한 내 하루는 어떨지 조금은 나 때문에 아프길 바래 후회하길 바래 너만 바라보던 너만 사랑하던 내가 없이 너도 무너지고 울기를 바래 나 없이 행복하지도 마 사랑했던 만큼 더 아파줘 나보다 가끔 네가 먼 곳을 볼 때 내가 없는 미래들을 말할 때 그럴 때마다 나 혼자 얼마나 외로웠을지 정말 넌 몰랐겠지 지금도 나 때문에 아프길 바래 후회하길 바래 너만 바라보던 너만 사랑하던 내가 없이 너도 무너지고 울기를 바래 나 없이 행복하지도 마 사랑했던 만큼 더 아파줘 매일 지겹도록 널 원망해도 너 없인 안 되나 봐 바보같이 널 사랑하나 봐 너 하나만 바라보던 나를 잘 알잖아 Uh 어떻게 널 잊어 어떻게 널 보내 떠나지 마 아무 일도 없던 것처럼 제발 니가 다시 돌아오기를 날 안아주기를 난 바래 꿈처럼  ,sad
 넌 잘 지냈니 오랜만야 익숙한 네 목소리 넌 아무렇지도 않게 내게 인사해 꽤 시간이 흘러서 넌 편해졌나봐 나만 널 잊지를 못했나봐 남 얘기하듯이 그때 그랬지 하며 내가 좋아했었던 그 웃음 지으면 어떡해 사랑했던 우리가 어떻게 친구가 되니 너는 행복했는지 잊었나봐 내맘 흔들지 말고 내가 좋아한 웃음 짓지말고 그냥 지나가 난 너와는 달라 우리가 어떻게 친구가 되니 다른 사람 생겼냐고 내가 물었을땐 이미 넌 대답을 했던것 같아 남 얘기하듯이 그때 그랬지 하며 날 사랑할때의 그 눈빛 으로 날 보면 어떡해 사랑했던 우리가 어떻게 친구가 되니 너는 행복했는지 잊었나봐 내맘 흔들지 말고 내가 좋아한 웃음 짓지말고 그냥 지나가 난 너와는 달라 우리 헤어지던 날까지 싸웠었지만 좋았던 기억이 많아서 이렇게 널 그리워 하나봐 난 힘들어 편하게 널 대할 자신이 없어 우린 미치도록 사랑했잖아 내가 좋아한 웃음 지으며 내맘 흔들지 말고 가끔 이라도 전화 하지마 난 안돼 친구가 난 너와는 달라 우리가 어떻게 친구가 되니  ,sad
